Timestamp,Temperature
21.4.2015 klo 2.30.06,"3,75"
21.4.2015 klo 2.35.06,"3,75"
21.4.2015 klo 2.40.06,"3,69"
21.4.2015 klo 2.45.06,"3,75"
21.4.2015 klo 2.50.05,"3,69"
21.4.2015 klo 2.55.06,"3,63"
21.4.2015 klo 3.00.06,"3,63"
21.4.2015 klo 3.05.07,"3,56"
21.4.2015 klo 3.10.06,"3,38"
21.4.2015 klo 3.15.07,"3,25"
21.4.2015 klo 3.20.06,"3,13"
21.4.2015 klo 3.25.06,"3,06"
21.4.2015 klo 3.30.06,"3,00"
21.4.2015 klo 3.35.07,"3,00"
21.4.2015 klo 3.40.06,"3,00"
21.4.2015 klo 3.45.07,"3,00"
21.4.2015 klo 3.50.05,"3,06"
21.4.2015 klo 3.55.06,"3,06"
21.4.2015 klo 4.00.05,"3,06"
21.4.2015 klo 4.05.06,"3,06"
21.4.2015 klo 4.15.05,"3,06"
21.4.2015 klo 4.20.05,"3,06"
21.4.2015 klo 4.25.06,"3,06"
21.4.2015 klo 4.30.05,"3,06"
21.4.2015 klo 4.35.06,"3,06"
21.4.2015 klo 4.40.05,"3,00"
21.4.2015 klo 4.45.05,"3,00"
21.4.2015 klo 4.50.05,"2,94"
21.4.2015 klo 4.55.06,"2,88"
21.4.2015 klo 5.00.05,"2,75"
21.4.2015 klo 5.05.06,"2,63"
21.4.2015 klo 5.10.11,"2,56"
21.4.2015 klo 5.15.06,"2,63"
21.4.2015 klo 5.20.05,"2,63"
21.4.2015 klo 5.25.07,"2,63"
21.4.2015 klo 5.30.05,"2,75"
21.4.2015 klo 5.35.06,"2,75"
21.4.2015 klo 5.40.05,"2,75"
21.4.2015 klo 5.45.09,"2,75"
21.4.2015 klo 5.50.05,"2,75"
21.4.2015 klo 5.55.05,"2,69"
21.4.2015 klo 6.00.06,"2,69"
21.4.2015 klo 6.05.07,"2,75"
21.4.2015 klo 6.10.05,"2,69"
21.4.2015 klo 6.15.06,"2,75"
21.4.2015 klo 6.20.06,"2,94"
21.4.2015 klo 6.25.06,"3,00"
21.4.2015 klo 6.30.06,"3,19"
21.4.2015 klo 6.35.05,"3,38"
21.4.2015 klo 6.40.06,"3,44"
21.4.2015 klo 6.45.06,"3,50"
21.4.2015 klo 6.50.06,"3,63"
21.4.2015 klo 6.55.05,"3,75"
21.4.2015 klo 7.00.06,"3,94"
21.4.2015 klo 7.05.06,"4,19"
21.4.2015 klo 7.10.06,"4,50"
21.4.2015 klo 7.15.06,"4,94"
21.4.2015 klo 7.20.07,"5,06"
21.4.2015 klo 7.25.06,"5,44"
21.4.2015 klo 7.30.06,"5,81"
21.4.2015 klo 7.35.05,"6,19"
21.4.2015 klo 7.40.07,"6,44"
21.4.2015 klo 7.45.06,"6,94"
21.4.2015 klo 7.50.05,"7,44"
21.4.2015 klo 7.55.06,"8,19"
21.4.2015 klo 8.00.05,"10,81"
21.4.2015 klo 8.05.05,"11,94"
21.4.2015 klo 8.10.06,"15,63"
21.4.2015 klo 8.15.05,"12,94"
21.4.2015 klo 8.20.05,"15,44"
21.4.2015 klo 8.25.05,"20,13"
21.4.2015 klo 8.30.05,"22,81"
21.4.2015 klo 8.35.05,"20,13"
21.4.2015 klo 8.40.05,"16,44"
21.4.2015 klo 8.45.05,"13,50"
21.4.2015 klo 8.50.05,"12,38"
21.4.2015 klo 8.55.05,"11,81"
21.4.2015 klo 9.00.05,"11,94"
21.4.2015 klo 9.05.05,"11,69"
21.4.2015 klo 9.10.05,"11,19"
21.4.2015 klo 9.15.05,"10,75"
21.4.2015 klo 9.20.05,"10,00"
21.4.2015 klo 9.25.04,"10,00"
21.4.2015 klo 9.30.05,"10,31"
21.4.2015 klo 9.35.04,"10,19"
21.4.2015 klo 9.40.05,"9,88"
21.4.2015 klo 9.45.05,"9,75"
21.4.2015 klo 9.50.05,"9,50"
21.4.2015 klo 9.55.05,"9,13"
21.4.2015 klo 10.00.04,"9,25"
21.4.2015 klo 10.05.05,"9,25"
21.4.2015 klo 10.10.05,"9,13"
21.4.2015 klo 10.15.05,"9,25"
21.4.2015 klo 10.20.05,"9,25"
21.4.2015 klo 10.25.05,"9,13"
21.4.2015 klo 10.30.05,"9,25"
21.4.2015 klo 10.35.05,"9,44"
21.4.2015 klo 10.40.06,"10,31"
21.4.2015 klo 10.45.05,"14,44"
21.4.2015 klo 10.50.06,"18,13"
21.4.2015 klo 10.55.06,"17,44"
21.4.2015 klo 11.00.07,"16,38"
21.4.2015 klo 11.05.06,"16,56"
21.4.2015 klo 11.10.06,"16,00"
21.4.2015 klo 11.15.06,"15,00"
21.4.2015 klo 11.20.06,"13,88"
21.4.2015 klo 11.25.06,"13,63"
21.4.2015 klo 11.30.08,"14,44"
21.4.2015 klo 11.35.06,"13,56"
21.4.2015 klo 11.40.06,"13,19"
21.4.2015 klo 11.45.13,"12,88"
21.4.2015 klo 11.50.06,"12,81"
21.4.2015 klo 11.55.06,"12,94"
21.4.2015 klo 12.00.07,"13,19"
21.4.2015 klo 12.05.07,"13,81"
21.4.2015 klo 12.10.06,"14,00"
21.4.2015 klo 12.15.10,"13,88"
21.4.2015 klo 12.20.11,"14,25"
21.4.2015 klo 12.30.05,"16,31"
21.4.2015 klo 12.35.06,"15,94"
21.4.2015 klo 12.40.06,"15,88"
21.4.2015 klo 12.45.06,"17,44"
21.4.2015 klo 12.50.06,"17,75"
21.4.2015 klo 12.55.06,"19,25"
21.4.2015 klo 13.00.06,"20,44"
21.4.2015 klo 13.05.06,"19,44"
21.4.2015 klo 13.10.06,"17,81"
21.4.2015 klo 13.15.16,"17,06"
21.4.2015 klo 13.20.04,"16,38"
21.4.2015 klo 13.25.06,"15,81"
21.4.2015 klo 13.30.05,"15,38"
21.4.2015 klo 13.35.05,"15,00"
21.4.2015 klo 13.40.05,"15,31"
21.4.2015 klo 13.45.05,"14,94"
21.4.2015 klo 13.50.05,"14,63"
21.4.2015 klo 13.55.05,"14,81"
21.4.2015 klo 14.00.06,"14,38"
21.4.2015 klo 14.05.06,"13,94"
21.4.2015 klo 14.10.06,"14,00"
21.4.2015 klo 14.15.06,"14,00"
21.4.2015 klo 14.20.06,"13,88"
21.4.2015 klo 14.25.06,"13,69"
21.4.2015 klo 14.30.06,"13,44"
21.4.2015 klo 14.35.07,"13,75"
21.4.2015 klo 14.40.07,"14,19"
21.4.2015 klo 14.45.06,"14,00"
21.4.2015 klo 14.50.06,"13,88"
21.4.2015 klo 14.55.06,"13,69"
21.4.2015 klo 15.00.06,"13,44"
21.4.2015 klo 15.05.12,"13,31"
21.4.2015 klo 15.10.06,"13,63"
21.4.2015 klo 15.15.06,"13,88"
21.4.2015 klo 15.20.06,"14,00"
21.4.2015 klo 15.25.06,"14,00"
21.4.2015 klo 15.30.06,"13,88"
21.4.2015 klo 15.35.08,"14,06"
21.4.2015 klo 15.40.06,"14,00"
21.4.2015 klo 15.45.06,"13,69"
21.4.2015 klo 15.50.06,"13,44"
21.4.2015 klo 15.55.14,"13,69"
21.4.2015 klo 16.00.06,"13,56"
21.4.2015 klo 16.05.06,"13,63"
21.4.2015 klo 16.12.04,"13,63"
21.4.2015 klo 16.20.06,"13,25"
21.4.2015 klo 16.25.07,"13,31"
21.4.2015 klo 16.30.05,"13,25"
21.4.2015 klo 16.35.07,"13,00"
21.4.2015 klo 16.40.06,"12,94"
21.4.2015 klo 16.45.06,"12,94"
21.4.2015 klo 16.50.06,"12,69"
21.4.2015 klo 16.55.07,"12,63"
21.4.2015 klo 17.00.20,"12,50"
21.4.2015 klo 17.01.29,"12,50"
21.4.2015 klo 17.01.36,"12,50"
21.4.2015 klo 17.01.56,"12,50"
21.4.2015 klo 17.05.07,"12,44"
21.4.2015 klo 17.10.05,"12,38"
21.4.2015 klo 17.15.11,"12,38"
21.4.2015 klo 17.20.06,"12,38"
21.4.2015 klo 17.25.07,"12,38"
21.4.2015 klo 17.30.06,"12,44"
21.4.2015 klo 17.35.09,"12,38"
21.4.2015 klo 17.40.06,"12,38"
21.4.2015 klo 17.45.07,"12,25"
21.4.2015 klo 17.50.06,"12,19"
21.4.2015 klo 17.55.06,"12,19"
21.4.2015 klo 18.00.06,"12,38"
21.4.2015 klo 18.05.07,"12,38"
21.4.2015 klo 18.10.05,"12,31"
21.4.2015 klo 18.15.06,"12,31"
21.4.2015 klo 18.20.05,"12,19"
21.4.2015 klo 18.25.05,"11,88"
21.4.2015 klo 18.30.05,"11,75"
21.4.2015 klo 18.35.06,"11,63"
21.4.2015 klo 18.40.05,"11,56"
21.4.2015 klo 18.45.06,"11,50"
21.4.2015 klo 18.50.05,"11,38"
21.4.2015 klo 19.00.05,"11,31"
21.4.2015 klo 19.05.06,"11,38"
21.4.2015 klo 19.10.06,"11,44"
21.4.2015 klo 19.15.20,"11,38"
21.4.2015 klo 19.20.06,"11,38"
21.4.2015 klo 19.25.05,"11,44"
21.4.2015 klo 19.30.06,"11,50"
21.4.2015 klo 19.35.06,"11,44"
21.4.2015 klo 19.40.06,"11,50"
21.4.2015 klo 19.45.05,"11,31"
21.4.2015 klo 19.50.06,"11,25"
21.4.2015 klo 19.55.06,"11,13"
21.4.2015 klo 20.00.06,"10,94"
21.4.2015 klo 20.05.06,"10,94"
21.4.2015 klo 20.10.06,"10,94"
21.4.2015 klo 20.17.36,"10,81"
21.4.2015 klo 20.20.06,"10,75"
21.4.2015 klo 20.25.07,"10,50"
21.4.2015 klo 20.30.06,"10,44"
21.4.2015 klo 20.35.06,"10,25"
21.4.2015 klo 20.40.05,"10,13"
21.4.2015 klo 20.45.05,"10,00"
21.4.2015 klo 20.50.06,"9,94"
21.4.2015 klo 20.55.05,"9,81"
21.4.2015 klo 21.00.05,"9,69"
21.4.2015 klo 21.05.06,"9,56"
21.4.2015 klo 21.10.05,"9,44"
21.4.2015 klo 21.15.05,"9,25"
21.4.2015 klo 21.20.05,"9,00"
21.4.2015 klo 21.25.05,"8,75"
21.4.2015 klo 21.30.05,"8,56"
21.4.2015 klo 21.35.05,"8,38"
21.4.2015 klo 21.40.06,"8,19"
21.4.2015 klo 21.45.05,"8,06"
21.4.2015 klo 21.50.05,"7,94"
21.4.2015 klo 21.55.05,"7,81"
21.4.2015 klo 22.00.05,"7,75"
21.4.2015 klo 22.05.05,"7,56"
21.4.2015 klo 22.10.05,"7,50"
21.4.2015 klo 22.15.20,"7,44"
21.4.2015 klo 22.20.05,"7,38"
21.4.2015 klo 22.25.05,"7,31"
21.4.2015 klo 22.30.05,"7,25"
21.4.2015 klo 22.35.05,"7,19"
21.4.2015 klo 22.40.05,"7,13"
21.4.2015 klo 22.45.05,"7,06"
21.4.2015 klo 22.50.05,"7,00"
21.4.2015 klo 22.55.05,"6,88"
21.4.2015 klo 23.00.06,"6,75"
21.4.2015 klo 23.05.27,"6,69"
21.4.2015 klo 23.10.08,"6,56"
21.4.2015 klo 23.15.06,"6,50"
21.4.2015 klo 23.20.06,"6,31"
21.4.2015 klo 23.25.06,"6,19"
21.4.2015 klo 23.30.07,"6,06"
21.4.2015 klo 23.35.07,"5,94"
21.4.2015 klo 23.40.06,"5,81"
21.4.2015 klo 23.45.05,"5,69"
21.4.2015 klo 23.50.06,"5,63"
21.4.2015 klo 23.55.06,"5,56"
22.4.2015 klo 0.00.06,"5,50"
22.4.2015 klo 0.05.06,"5,44"
22.4.2015 klo 0.10.49,"5,31"
22.4.2015 klo 0.15.06,"5,19"
22.4.2015 klo 0.20.05,"5,00"
22.4.2015 klo 0.25.06,"4,88"
22.4.2015 klo 0.30.07,"4,75"
22.4.2015 klo 0.35.05,"4,56"
22.4.2015 klo 0.40.06,"4,44"
22.4.2015 klo 0.45.06,"4,31"
22.4.2015 klo 0.50.06,"4,19"
22.4.2015 klo 0.55.06,"4,06"
22.4.2015 klo 1.00.05,"4,00"
22.4.2015 klo 1.05.06,"3,94"
22.4.2015 klo 1.10.49,"3,75"
22.4.2015 klo 1.15.06,"3,69"
22.4.2015 klo 1.20.05,"3,63"
22.4.2015 klo 1.25.07,"3,56"
22.4.2015 klo 1.30.05,"3,44"
22.4.2015 klo 1.35.06,"3,44"
22.4.2015 klo 1.40.05,"3,44"
22.4.2015 klo 1.45.06,"3,44"
22.4.2015 klo 1.50.06,"3,38"
22.4.2015 klo 1.55.58,"3,44"
22.4.2015 klo 2.00.06,"3,44"
22.4.2015 klo 2.05.05,"3,44"
22.4.2015 klo 2.10.06,"3,44"
22.4.2015 klo 2.15.05,"3,44"
22.4.2015 klo 2.20.08,"3,44"
22.4.2015 klo 2.25.05,"3,44"
22.4.2015 klo 2.30.06,"3,50"
22.4.2015 klo 2.35.06,"3,50"
22.4.2015 klo 2.40.11,"3,56"
22.4.2015 klo 2.45.05,"3,56"
22.4.2015 klo 2.50.06,"3,63"
22.4.2015 klo 2.55.06,"3,69"
22.4.2015 klo 3.00.06,"3,69"
22.4.2015 klo 3.05.07,"3,75"
22.4.2015 klo 3.10.06,"3,81"
22.4.2015 klo 3.15.07,"3,81"
22.4.2015 klo 3.20.06,"3,88"
22.4.2015 klo 3.25.07,"3,94"
22.4.2015 klo 3.30.06,"3,94"
22.4.2015 klo 3.35.07,"4,00"
22.4.2015 klo 3.40.06,"4,00"
22.4.2015 klo 3.45.06,"4,00"
22.4.2015 klo 3.50.05,"4,00"
22.4.2015 klo 3.55.06,"4,00"
22.4.2015 klo 4.00.05,"4,00"
22.4.2015 klo 4.05.06,"4,00"
22.4.2015 klo 4.10.05,"4,00"
22.4.2015 klo 4.15.06,"4,00"
22.4.2015 klo 4.20.05,"4,00"
22.4.2015 klo 4.25.06,"4,00"
22.4.2015 klo 4.30.05,"3,94"
22.4.2015 klo 4.35.06,"3,94"
22.4.2015 klo 4.40.05,"3,94"
22.4.2015 klo 4.45.07,"3,88"
22.4.2015 klo 4.50.05,"3,81"
22.4.2015 klo 4.55.06,"3,81"
22.4.2015 klo 5.00.05,"3,81"
22.4.2015 klo 5.05.06,"3,81"
22.4.2015 klo 5.15.06,"3,81"
22.4.2015 klo 5.20.06,"3,75"
22.4.2015 klo 5.25.06,"3,75"
22.4.2015 klo 5.30.06,"3,75"
22.4.2015 klo 5.35.06,"3,69"
22.4.2015 klo 5.40.06,"3,69"
22.4.2015 klo 5.45.06,"3,63"
22.4.2015 klo 5.50.06,"3,63"
22.4.2015 klo 5.55.06,"3,63"
22.4.2015 klo 6.00.06,"3,63"
22.4.2015 klo 6.05.07,"3,63"
22.4.2015 klo 6.10.07,"3,63"
22.4.2015 klo 6.15.06,"3,63"
22.4.2015 klo 6.20.06,"3,63"
22.4.2015 klo 6.25.06,"3,63"
22.4.2015 klo 6.30.05,"3,69"
22.4.2015 klo 6.35.06,"3,69"
22.4.2015 klo 6.40.06,"3,75"
22.4.2015 klo 6.45.06,"3,81"
22.4.2015 klo 6.50.06,"3,94"
22.4.2015 klo 6.55.06,"3,88"
22.4.2015 klo 7.00.06,"3,81"
22.4.2015 klo 7.05.06,"3,75"
22.4.2015 klo 7.10.05,"3,75"
22.4.2015 klo 7.15.06,"3,88"
22.4.2015 klo 7.20.06,"4,25"
22.4.2015 klo 7.25.06,"4,63"
22.4.2015 klo 7.30.06,"4,44"
22.4.2015 klo 7.35.06,"4,25"
22.4.2015 klo 7.40.06,"4,38"
22.4.2015 klo 7.45.07,"4,50"
22.4.2015 klo 7.50.06,"4,44"
22.4.2015 klo 7.55.08,"4,63"
22.4.2015 klo 8.00.06,"4,88"
22.4.2015 klo 8.05.06,"4,94"
22.4.2015 klo 8.10.05,"4,88"
22.4.2015 klo 8.15.06,"5,00"
22.4.2015 klo 8.20.06,"5,06"
22.4.2015 klo 8.25.06,"5,25"
22.4.2015 klo 8.30.06,"5,94"
22.4.2015 klo 8.35.06,"10,00"
22.4.2015 klo 8.40.06,"15,75"
22.4.2015 klo 8.45.06,"11,50"
22.4.2015 klo 8.50.05,"9,75"
22.4.2015 klo 8.55.06,"9,88"
22.4.2015 klo 9.00.05,"10,25"
22.4.2015 klo 9.05.07,"11,13"
22.4.2015 klo 9.10.06,"15,88"
22.4.2015 klo 9.15.07,"13,25"
22.4.2015 klo 9.20.06,"13,69"
22.4.2015 klo 9.25.06,"16,00"
22.4.2015 klo 9.30.06,"19,69"
22.4.2015 klo 9.35.07,"16,50"
22.4.2015 klo 9.40.06,"17,69"
22.4.2015 klo 9.45.06,"18,81"
22.4.2015 klo 9.50.07,"17,31"
22.4.2015 klo 9.55.07,"15,63"
22.4.2015 klo 10.00.05,"18,25"
22.4.2015 klo 10.05.08,"17,69"
22.4.2015 klo 10.10.05,"23,75"
22.4.2015 klo 10.15.05,"25,88"
22.4.2015 klo 10.20.05,"28,25"
22.4.2015 klo 10.25.05,"18,81"
22.4.2015 klo 10.30.05,"15,75"
22.4.2015 klo 10.35.06,"15,13"
22.4.2015 klo 10.40.05,"14,50"
22.4.2015 klo 10.45.06,"13,94"
22.4.2015 klo 10.50.05,"16,00"
22.4.2015 klo 10.55.06,"16,75"
22.4.2015 klo 11.00.05,"20,94"
22.4.2015 klo 11.05.06,"22,63"
22.4.2015 klo 11.10.05,"19,44"
22.4.2015 klo 11.15.06,"16,38"
22.4.2015 klo 11.20.06,"17,75"
22.4.2015 klo 11.25.06,"16,38"
22.4.2015 klo 11.30.05,"16,69"
22.4.2015 klo 11.35.06,"14,88"
22.4.2015 klo 11.40.05,"14,06"
22.4.2015 klo 11.45.06,"13,25"
22.4.2015 klo 11.50.05,"13,56"
22.4.2015 klo 11.55.06,"13,63"
22.4.2015 klo 12.00.05,"15,75"
22.4.2015 klo 12.05.07,"18,19"
22.4.2015 klo 12.10.06,"17,31"
22.4.2015 klo 12.15.06,"15,25"
22.4.2015 klo 12.20.06,"14,13"
22.4.2015 klo 12.25.05,"14,56"
22.4.2015 klo 12.30.06,"15,00"
22.4.2015 klo 12.35.06,"14,94"
22.4.2015 klo 12.40.06,"14,44"
22.4.2015 klo 12.45.12,"15,44"
22.4.2015 klo 12.50.07,"16,81"
22.4.2015 klo 12.55.05,"16,06"
22.4.2015 klo 13.00.05,"16,00"
22.4.2015 klo 13.05.06,"15,25"
22.4.2015 klo 13.10.06,"15,19"
22.4.2015 klo 13.15.05,"13,81"
22.4.2015 klo 13.20.06,"13,44"
22.4.2015 klo 13.25.05,"12,81"
22.4.2015 klo 13.30.06,"12,88"
22.4.2015 klo 13.35.05,"12,81"
22.4.2015 klo 13.40.05,"12,56"
22.4.2015 klo 13.45.05,"12,44"
22.4.2015 klo 13.50.05,"12,00"
22.4.2015 klo 13.55.05,"11,94"
22.4.2015 klo 14.00.05,"11,94"
22.4.2015 klo 14.05.06,"12,75"
22.4.2015 klo 14.10.05,"11,25"
22.4.2015 klo 14.15.06,"10,88"
22.4.2015 klo 14.20.06,"10,63"
22.4.2015 klo 14.25.06,"10,75"
22.4.2015 klo 14.30.06,"10,81"
22.4.2015 klo 14.35.06,"9,88"
22.4.2015 klo 14.40.06,"9,63"
22.4.2015 klo 14.50.06,"9,31"
22.4.2015 klo 14.55.05,"9,25"
22.4.2015 klo 15.35.05,"8,44"
22.4.2015 klo 15.40.06,"8,50"
22.4.2015 klo 15.45.06,"8,63"
22.4.2015 klo 15.50.06,"9,38"
22.4.2015 klo 15.55.05,"9,50"
22.4.2015 klo 16.00.06,"9,31"
22.4.2015 klo 16.05.17,"9,81"
22.4.2015 klo 16.10.06,"9,69"
22.4.2015 klo 16.15.06,"9,69"
22.4.2015 klo 16.20.06,"9,81"
22.4.2015 klo 16.25.06,"10,13"
22.4.2015 klo 16.30.05,"10,38"
22.4.2015 klo 16.35.06,"10,25"
22.4.2015 klo 16.40.06,"9,69"
22.4.2015 klo 16.45.06,"9,13"
22.4.2015 klo 16.50.06,"9,13"
22.4.2015 klo 16.55.06,"9,00"
22.4.2015 klo 17.00.06,"9,13"
22.4.2015 klo 17.05.06,"9,19"
22.4.2015 klo 17.10.06,"9,19"
22.4.2015 klo 17.15.06,"9,06"
22.4.2015 klo 17.20.06,"9,00"
22.4.2015 klo 17.25.06,"8,75"
22.4.2015 klo 17.30.08,"8,63"
22.4.2015 klo 17.35.06,"8,31"
22.4.2015 klo 17.40.07,"8,50"
22.4.2015 klo 17.45.06,"8,50"
22.4.2015 klo 17.50.06,"8,38"
22.4.2015 klo 17.55.07,"8,75"
22.4.2015 klo 18.00.07,"8,88"
22.4.2015 klo 18.05.08,"8,56"
22.4.2015 klo 18.10.06,"8,31"
22.4.2015 klo 18.15.07,"8,13"
22.4.2015 klo 18.20.05,"8,06"
22.4.2015 klo 18.30.06,"7,94"
22.4.2015 klo 18.35.05,"7,88"
22.4.2015 klo 18.40.06,"7,50"
22.4.2015 klo 18.45.05,"7,63"
22.4.2015 klo 18.50.07,"7,63"
22.4.2015 klo 18.55.05,"7,31"
22.4.2015 klo 19.01.02,"7,06"
22.4.2015 klo 19.05.06,"6,88"
22.4.2015 klo 19.10.06,"6,75"
22.4.2015 klo 19.15.06,"6,63"
22.4.2015 klo 19.20.04,"6,56"
22.4.2015 klo 19.25.06,"6,38"
22.4.2015 klo 19.30.05,"6,19"
22.4.2015 klo 19.35.05,"6,06"
22.4.2015 klo 19.40.20,"5,94"
22.4.2015 klo 19.45.05,"5,88"
22.4.2015 klo 19.50.05,"5,75"
22.4.2015 klo 19.55.05,"5,63"
22.4.2015 klo 20.00.05,"5,50"
22.4.2015 klo 20.05.05,"5,44"
22.4.2015 klo 20.10.05,"5,38"
22.4.2015 klo 20.15.05,"5,31"
22.4.2015 klo 20.20.05,"5,19"
22.4.2015 klo 20.25.05,"5,13"
22.4.2015 klo 20.30.05,"5,06"
22.4.2015 klo 20.35.05,"4,94"
22.4.2015 klo 20.40.05,"4,88"
22.4.2015 klo 20.45.05,"4,75"
22.4.2015 klo 20.50.05,"4,63"
22.4.2015 klo 20.55.05,"4,56"
22.4.2015 klo 21.00.05,"4,44"
22.4.2015 klo 21.05.05,"4,38"
22.4.2015 klo 21.10.05,"4,31"
22.4.2015 klo 21.15.05,"4,19"
22.4.2015 klo 21.20.05,"4,06"
22.4.2015 klo 21.25.07,"4,00"
22.4.2015 klo 21.30.05,"3,88"
22.4.2015 klo 21.35.05,"3,75"
22.4.2015 klo 21.40.05,"3,69"
22.4.2015 klo 21.45.05,"3,56"
22.4.2015 klo 21.50.11,"3,50"
22.4.2015 klo 21.55.05,"3,50"
22.4.2015 klo 22.00.07,"3,44"
22.4.2015 klo 22.05.06,"3,38"
22.4.2015 klo 22.10.06,"3,31"
22.4.2015 klo 22.15.06,"3,25"
22.4.2015 klo 22.20.06,"3,13"
22.4.2015 klo 22.25.07,"3,13"
22.4.2015 klo 22.30.06,"3,00"
22.4.2015 klo 22.35.06,"2,94"
22.4.2015 klo 22.40.06,"2,88"
22.4.2015 klo 22.45.06,"2,81"
22.4.2015 klo 22.50.06,"2,69"
22.4.2015 klo 22.55.06,"2,63"
22.4.2015 klo 23.00.06,"2,63"
22.4.2015 klo 23.05.06,"2,56"
22.4.2015 klo 23.10.06,"2,50"
22.4.2015 klo 23.15.06,"2,44"
22.4.2015 klo 23.20.06,"2,44"
22.4.2015 klo 23.25.06,"2,38"
22.4.2015 klo 23.30.06,"2,31"
22.4.2015 klo 23.35.06,"2,31"
22.4.2015 klo 23.40.06,"2,19"
22.4.2015 klo 23.45.06,"2,13"
23.4.2015 klo 0.05.08,"1,75"
23.4.2015 klo 0.10.06,"1,63"
23.4.2015 klo 0.15.07,"1,56"
23.4.2015 klo 0.20.06,"1,44"
23.4.2015 klo 0.25.17,"1,38"
23.4.2015 klo 0.30.05,"1,31"
23.4.2015 klo 0.35.07,"1,25"
23.4.2015 klo 0.40.38,"1,19"
23.4.2015 klo 0.45.06,"1,06"
23.4.2015 klo 0.50.07,"1,00"
23.4.2015 klo 0.55.06,"0,94"
23.4.2015 klo 1.00.08,"0,88"
23.4.2015 klo 1.05.05,"0,81"
23.4.2015 klo 1.10.05,"0,75"
23.4.2015 klo 1.15.05,"0,69"
23.4.2015 klo 1.20.06,"0,56"
23.4.2015 klo 1.25.05,"0,50"
23.4.2015 klo 1.30.08,"0,44"
23.4.2015 klo 1.35.05,"0,31"
23.4.2015 klo 1.40.06,"0,25"
23.4.2015 klo 1.45.05,"0,25"
23.4.2015 klo 1.50.06,"0,19"
23.4.2015 klo 1.56.01,"0,13"
23.4.2015 klo 2.00.05,"0,06"
23.4.2015 klo 2.05.05,"0,00"
23.4.2015 klo 2.10.06,"−0,06"
23.4.2015 klo 2.15.05,"−0,06"
23.4.2015 klo 2.20.06,"−0,06"
23.4.2015 klo 2.25.05,"0,00"
23.4.2015 klo 2.30.06,"−0,06"
23.4.2015 klo 2.35.10,"−0,13"
23.4.2015 klo 2.40.06,"−0,19"
23.4.2015 klo 2.45.05,"−0,19"
23.4.2015 klo 7.10.08,"−0,94"
23.4.2015 klo 7.15.06,"−0,81"
23.4.2015 klo 7.20.05,"−0,69"
23.4.2015 klo 7.25.06,"−0,44"
23.4.2015 klo 7.30.05,"−0,19"
23.4.2015 klo 7.35.06,"0,06"
23.4.2015 klo 7.40.08,"0,44"
23.4.2015 klo 7.45.06,"2,25"
23.4.2015 klo 7.50.05,"13,63"
23.4.2015 klo 7.55.05,"15,81"
23.4.2015 klo 8.00.05,"20,56"
23.4.2015 klo 8.05.05,"23,25"
23.4.2015 klo 8.10.05,"24,81"
23.4.2015 klo 8.15.04,"27,44"
23.4.2015 klo 8.20.05,"28,44"
23.4.2015 klo 8.25.04,"28,81"
23.4.2015 klo 8.30.05,"26,75"
23.4.2015 klo 8.35.04,"30,75"
23.4.2015 klo 8.40.05,"31,44"
23.4.2015 klo 8.45.04,"30,81"
23.4.2015 klo 8.50.05,"31,44"
23.4.2015 klo 8.55.04,"32,94"
23.4.2015 klo 9.00.05,"32,56"
23.4.2015 klo 9.05.05,"32,88"
23.4.2015 klo 9.10.05,"32,56"
23.4.2015 klo 9.15.06,"27,50"
23.4.2015 klo 9.20.05,"23,69"
23.4.2015 klo 9.25.05,"22,69"
23.4.2015 klo 9.30.05,"25,56"
23.4.2015 klo 9.35.08,"21,06"
23.4.2015 klo 9.40.05,"21,38"
23.4.2015 klo 9.45.27,"23,38"
23.4.2015 klo 9.50.07,"28,06"
23.4.2015 klo 9.55.10,"29,75"
23.4.2015 klo 10.00.06,"30,56"
23.4.2015 klo 10.05.17,"31,88"
23.4.2015 klo 10.10.13,"31,19"
23.4.2015 klo 10.15.10,"31,06"
23.4.2015 klo 10.20.05,"31,00"
23.4.2015 klo 10.25.06,"31,31"
23.4.2015 klo 10.35.10,"31,38"
23.4.2015 klo 10.41.00,"30,00"
23.4.2015 klo 10.45.07,"29,63"
23.4.2015 klo 10.50.06,"29,31"
23.4.2015 klo 10.55.12,"30,00"
23.4.2015 klo 11.00.07,"30,06"
23.4.2015 klo 11.05.07,"29,19"
23.4.2015 klo 11.10.06,"28,81"
23.4.2015 klo 11.15.06,"29,19"
23.4.2015 klo 11.20.08,"29,25"
23.4.2015 klo 11.25.07,"29,75"
23.4.2015 klo 11.30.06,"27,50"
23.4.2015 klo 11.35.07,"29,19"
23.4.2015 klo 11.40.07,"28,13"
23.4.2015 klo 11.45.07,"25,63"
23.4.2015 klo 11.50.18,"25,50"
23.4.2015 klo 11.55.07,"26,81"
23.4.2015 klo 12.00.07,"27,88"
23.4.2015 klo 12.05.08,"28,19"
23.4.2015 klo 12.10.06,"24,00"
23.4.2015 klo 12.15.06,"22,69"
23.4.2015 klo 12.20.42,"23,56"
23.4.2015 klo 12.30.10,"20,56"
23.4.2015 klo 12.35.15,"23,06"
23.4.2015 klo 12.40.07,"20,69"
23.4.2015 klo 12.45.06,"21,94"
23.4.2015 klo 12.50.14,"21,94"
23.4.2015 klo 12.55.11,"22,13"
23.4.2015 klo 13.00.06,"22,25"
